Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Nature],[Reporting Type],[Sex],[Units]
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","59","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","MALE","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","100","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","46","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","18+","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","11","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","<18Y","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","21","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_U","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","37","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","OTHER","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","18","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","HEAVYWEAPONS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","10","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","FEMALE","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2018","16","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","SMALLARMS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","49","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","18+","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","31","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","_U","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","12","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","FEMALE","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","25","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_U","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","100","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","17","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","HEAVYWEAPONS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","10","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","EXPLOSIVES","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","15","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","SMALLARMS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","38","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","_U","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","13","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","<18Y","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","32","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","OTHER","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2019","57","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","MALE","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","100","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","26","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","_U","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","10","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","<18Y","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","31","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","_U","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","12","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","HEAVYWEAPONS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","9","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","EXPLOSIVES","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","28","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_U","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","59","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","18+","_T","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","26","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","OTHER","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","26","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","SMALLARMS","N","G","BOTHSEX","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","62","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","MALE","PERCENT"
"16","16.1","16.1.2","VC_DTH_TOTPT","Conflict-related total death rate, by sex, age and cause of death (%)","1","World","2020","11","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","The figures include only direct conflict-related deaths recorded by the United Nations. This figure includes only documented and verified deaths (civilians, non-civilians, and unknown status of person killed) caused directly by war operations for the armed conflicts in Afghanistan, Central African Republic, Democratic Republic of Congo, Iraq, Libya, Mali, Somalia, South Sudan, State of Palestine and Israel, Syria, Ukraine, and Yemen. This figure may vary from other UN civilian casualty figures due to the methodology used that build on UN casualty data while integrating new data sources. Data from 2015 to 2021 have been updated due to the availability of new verified data.","ALLAGE","_T","N","G","FEMALE","PERCENT"
