Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Population Group],[Reporting Type],[Sex],[Type of occupation],[Units]
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","268","Georgia","2020","0.61","2020","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2020","0.63","2020","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2020","1.00","2020","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2020","0.53","2020","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2020","0.91","2020","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2020","1.83","2020","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","0.96","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the police personnel.The sub-categories of ""Senior Managers"" and ""Other Managers"" data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","1.07","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the police personnel.The sub-categories of ""Senior Managers"" and ""Other Managers"" data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","0.94","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","0.52","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the police personnel.The sub-categories of ""Senior Managers"" and ""Other Managers"" data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","0.66","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the police personnel.The sub-categories of ""Senior Managers"" and ""Other Managers"" data are merged together and was not separated","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","275","State of Palestine","2021","0.57","2021","","","","","General Personnel Council database","","The Number of the total public service personnel does not include the Police personnel.The sub-categories of “Senior Managers” and “Other Managers” data are merged together and was not separated","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","276","Germany","2019","1.07","2019","","","","","Federal Statistical Office of Germany (Destatis)","","*in full-time equivalents.**national level includes central and sub-central government level.***a differentiation of the data according to ISCO-08 categories is currently not possible. Data therefore reflect total public-sector employment by occupational categories and sex, not ISCO-08 categories .****data excludes public corporations and quasi-corporations owned and controlled by government units, as well as social security funds. This definition differs from approaches used by e.g. ILOSTAT and OECD.","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","288","Ghana","2015","0.71","2015","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","296","Kiribati","2020","0.82","2020","","","","","Population Census","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","300","Greece","2020","1.02","2020","","","","","Estimations from Labour Force Survey, 2 2 ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","320","Guatemala","2022","0.59","2022","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","324","Guinea","2019","0.61","2019","","","",""," Ministère du Plan et du Développement Economique, Institut National de la Statistique (INS), Bureau Central du Recensement(BCR) République de Guiné","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","328","Guyana","2019","1.19","2019","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","340","Honduras","2020","0.92","2020","","","","","HS - Encuesta Permanente de Hogares de Propósitos Múltiples","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","344","China, Hong Kong Special Administrative Region","2020","1.10","2020","","","","","Census and Statistics Department, HKSAR, China","","","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","344","China, Hong Kong Special Administrative Region","2021","1.14","2021","","","","","Census and Statistics Department, HKSAR, China","","Figures of civil service instead of public service are available in the case of Hong Kong, China.For the youth representation ratios, the denominator refers to the proportion of persons below 35 in the employed persons (excluding foreign domestic helpers).","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","344","China, Hong Kong Special Administrative Region","2021","0.78","2021","","","","","Census and Statistics Department, HKSAR, China","","Figures of civil service instead of public service are available in the case of Hong Kong, China.For the youth representation ratios, the denominator refers to the proportion of persons below 35 in the employed persons (excluding foreign domestic helpers).","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","348","Hungary","2021","1.14","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","356","India","2021","0.38","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","356","India","2022","0.38","2022","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","360","Indonesia","2020","1.63","2020","","","","","badan kepegawain nasional","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","360","Indonesia","2020","0.87","2020","","","","","badan kepegawain nasional","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","360","Indonesia","2020","0.88","2020","","","","","badan kepegawain nasional","","","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","360","Indonesia","2020","0.46","2020","","","","","badan kepegawain nasional","","","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","360","Indonesia","2020","0.33","2020","","","","","badan kepegawain nasional","","","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","364","Iran (Islamic Republic of)","2021","0.19","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","368","Iraq","2021","0.11","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","372","Ireland","2021","1.08","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.81","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.58","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.69","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.33","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","0.41","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","PD","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.22","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","0.71","2020","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","0.53","2020","","","","","Israel Central Bureau of Statistics LFS","","Population A - Arabs","ALLAGE","_T","C","POP_A","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2020","1.15","2020","","","","","Israel Central Bureau of Statistics LFS","","Population B - Religion.","ALLAGE","_T","C","POP_B","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.14","2021","","","","","Israel Central Bureau of Statistics LFS","","Population B - Religion.","ALLAGE","_T","C","POP_B","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","0.44","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","PD","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","0.80","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.80","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.21","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.33","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","0.54","2021","","","","","Israel Central Bureau of Statistics LFS","","Population A - Arabs","ALLAGE","_T","C","POP_A","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.80","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","376","Israel","2021","1.53","2021","","","","","Israel Central Bureau of Statistics LFS","","No data are displayed below 500 cases and also between 500 and 999 cases. In some cases a total figure is inaccurate due to cases not shown.","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","384","Côte d'Ivoire","2019","0.26","2019","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","392","Japan","2018","0.76","2018","","","","","Statistical Tables of Employment Status of National Public Employees in General Services","","Please note that the reference period for the employment of persons with disabilities is as of 2020, and the reference year for other data is as of 2018.Since public employees in Japan are not disaggregated by the ISCO-08 occupational categories, total public employees are recorded in the ""General Office Clerks"" column.","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","392","Japan","2018","1.32","2018","","","","","Statistical Tables of Employment Status of National Public Employees in General Services","","Please note that the reference period for the employment of persons with disabilities is as of 2020, and the reference year for other data is as of 2018.Since public employees in Japan are not disaggregated by the ISCO-08 occupational categories, total public employees are recorded in the ""General Office Clerks"" column.","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","398","Kazakhstan","2021","0.25","2021","","","","","Bureau of National statistics Republic of Kazakhstan","","https://www.gov.kz/memleket/entities/qyzmet?lang=ru.","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","398","Kazakhstan","2021","1.09","2021","","","","","Bureau of National statistics Republic of Kazakhstan","","https://www.gov.kz/memleket/entities/qyzmet?lang=ru.","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","398","Kazakhstan","2022","0.26","2022","","","","","Bureau of National statistics Republic of Kazakhstan","","https://www.gov.kz/memleket/entities/qyzmet?lang=ru.","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","398","Kazakhstan","2022","1.08","2022","","","","","Bureau of National statistics Republic of Kazakhstan","","https://www.gov.kz/memleket/entities/qyzmet?lang=ru.","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","400","Jordan","2021","0.20","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","404","Kenya","2019","0.74","2019","","","","","HIES - Household Budget Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","410","Republic of Korea","2019","0.72","2019","","","","","HIES - Labour and Income Panel Survey ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","417","Kyrgyzstan","2021","0.64","2021","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","418","Lao People's Democratic Republic","2022","0.46","2022","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","419","Latin America and the Caribbean","2022","0.90","2022","","","","","UNDP Global Policy Centre for Governance","","The estimate is derived using the most recent data available for each country in the period 2015-2022. ","ALLAGE","_T","N","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","422","Lebanon","2019","0.26","2019","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.49","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","1.01","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","Population A - Citizenship","ALLAGE","_T","C","POP_A","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.86","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.63","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.95","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.09","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","PD","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","0.81","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","1.24","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","426","Lesotho","2022","1.19","2022","","","","","Lesotho Revenue Authority (LRA), Ministry of Social Development, Ministry of Home Affairs, Ministry of Public works and Transport, Ministry of Trade and Industry,","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2020","1.56","2020","","","","","State Chancellery","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2020","1.26","2020","","","","","State Chancellery","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2020","1.50","2020","","","","","State Chancellery","","","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2020","1.07","2020","","","","","State Chancellery","","","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2020","1.82","2020","","","","","State Chancellery","","","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2021","1.49","2021","","","","","State Chancellary","","","ALLAGE","_T","C","TOTAL","G","FEMALE","OTHERMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2021","1.09","2021","","","","","State Chancellary","","","ALLAGE","_T","C","TOTAL","G","FEMALE","SENIORMAN","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2021","1.29","2021","","","","","State Chancellary","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ASSOCPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2021","1.80","2021","","","","","State Chancellary","","","ALLAGE","_T","C","TOTAL","G","FEMALE","GENERAL","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","428","Latvia","2021","1.56","2021","","","","","State Chancellary","","","ALLAGE","_T","C","TOTAL","G","FEMALE","ADMINPRO","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","430","Liberia","2017","0.33","2017","","","","","Labour Force Survey","","","ALLAGE","_T","C","TOTAL","G","FEMALE","TOTAL_PSP","Ratio"
"16","16.7","16.7.1","SG_DMK_PSRVC","Proportions of positions in the public service compared to national distributions (ratio)","440","Lithuania","2020","0.58","2020","","","","","State social insurance Fund board (SODRA)","","The total sum of employees does not include statutory employees. Currently disaggregation by disability status and contextually relevant population group are not available. For additional details provided by the country, please contact sdg16indicators@undp.org.","<35Y","_T","C","TOTAL","G","BOTHSEX","TOTAL_PSP","Ratio"
