Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2010","40.2","2010","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2010 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2010","38.7","2010","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2010 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2011","38.5","2011","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2011 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2011","40.2","2011","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2011 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2011","43.1","2011","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2011 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2012","38.4","2012","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2012 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2012","42.3","2012","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2012 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2012","39.8","2012","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2012 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2013","38.5","2013","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2013 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2013","42.4","2013","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2013 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2013","39.8","2013","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2013 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2014","37.9","2014","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2014 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2014","39.3","2014","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2014 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2014","41.9","2014","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2014 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2015","42.1","2015","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2015 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2015","37.7","2015","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2015 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2015","39.2","2015","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2015 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2016","38.4","2016","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2016 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2016","37.1","2016","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2016 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","214","Dominican Republic","2016","41.1","2016","","","","","Ministry of Economy, Planning and Development","","Data source: The National Labor Force Survey 2016 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016.","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2010","46.4","2010","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2010","56.1","2010","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2010","52.1","2010","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2011","50.7","2011","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2011","54.4","2011","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2011","44.2","2011","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2012","44.3","2012","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2012","53.6","2012","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2012","50.5","2012","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2013","52.9","2013","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2013","43.8","2013","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2013","49.1","2013","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2014","43.8","2014","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2014","52.3","2014","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2014","48.5","2014","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2015","48.8","2015","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2015","52.6","2015","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2015","43.4","2015","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2016","43.4","2016","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2016","48.2","2016","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2016","52.1","2016","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2017","53.1","2017","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2017","48.8","2017","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2017","42.8","2017","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2018","43.4","2018","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2018","49.3","2018","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2018","53.8","2018","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2019","54.2","2019","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2019","49.8","2019","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2019","43.3","2019","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2020","50.6","2020","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2020","43.3","2020","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2020","56.6","2020","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2021","54.3","2021","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","RURAL","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2021","44.7","2021","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2021","50.3","2021","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","ALLAREA","C","A","G","BOTHSEX","PERCENT"
"1","1.2","1.2.2","SD_MDP_ANDI","Average proportion of deprivations for people multidimensionally poor (%)","218","Ecuador","2022","42.7","2022","","","","","National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development","","Data source: National Employment, underemployment and unemployment survey (ENEMDU) ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: Indice de pobreza multidimensional ","ALLAGE","URBAN","C","A","G","BOTHSEX","PERCENT"
