Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Nature],[Reporting Type],[Sex],[Units]
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","368","Iraq","2022","0.29321","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","368","Iraq","2023","0.15335","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2016","3.97607","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2017","2.52881","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2018","2.92405","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2019","0.42904","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2020","2.57107","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2021","0.20908","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2022","0.95945","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","434","Libya","2023","0.0438","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2016","1.51103","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2017","1.77348","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2018","5.04064","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2019","4.11891","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2020","4.9888","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2021","3.08887","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2022","8.62973","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","466","Mali","2023","1.62609","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2015","3.4052","2015","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2016","5.98297","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2017","7.59112","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2018","4.32845","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2019","3.80503","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2020","3.6441","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2021","3.13669","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2022","4.09694","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","706","Somalia","2023","2.79317","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2015","21.72102","2015","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2016","24.93664","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2017","7.16277","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2018","14.50085","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2019","10.92765","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2020","22.95779","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2021","17.87754","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2022","14.77441","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","728","South Sudan","2023","13.77674","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2015","256.01613","2015","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2016","239.54151","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2017","180.06573","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2018","122.43843","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2019","62.14467","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2020","37.55728","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2021","20.65136","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2022","14.06697","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","760","Syrian Arab Republic","2023","12.79737","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2015","2.11986","2015","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2016","0.24936","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2017","0.26144","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2018","0.13015","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2019","0.0609","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2020","0.05897","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2021","0.05717","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2022","19.075","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","804","Ukraine","2023","5.35359","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2015","9.98966","2015","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2016","5.8905","2016","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2017","4.55588","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2018","3.58378","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2019","2.45137","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
"16","16.1","16.1.2","VC_DTH_TOTR","Number of total conflict-related deaths per 100,000 population (Per 100,000 population)","887","Yemen","2020","1.12757","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. The death rate was calculated on the basis of civilian deaths only. ","ALLAGE","_T","G","G","BOTHSEX","PER_100000_POP"
