Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Observation Status],[Reporting Type],[Units]
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2005","100","2005","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2006","100","2006","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2007","100","2007","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2008","100","2008","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2009","100","2009","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2010","100","2010","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2011","100","2011","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2012","99.9","2012","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2013","99.9","2013","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2014","99.9","2014","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2015","99.9","2015","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2016","99.9","2016","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2017","99.9","2017","","","","","Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2018","99.9","2018","","","","","Hellenic Republic, Hellenic Statistical Authority, Directorate General of Statistics, Population and Migration Statistics Section. 2014-2018 Proportion of births attended by skilled health personnel. Provided during SDG Country Consultation december 2019; 2019.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2019","99.9","2019","","","","","Hellenic Republic; Hellenic Statistical Authority; Directorate General of Statistics; Population and Migration Statistics Section.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2020","99.9","2020","","","","","Hellenic Republic; Hellenic Statistical Authority; Directorate General of Statistics; Population and Migration Statistics Section.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2021","99.9","2021","","","","","Hellenic Republic; Hellenic Statistical Authority; Directorate General of Statistics; Population and Migration Statistics Section.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","300","Greece","2022","99.9","2022","","","","","Hellenic Republic; Hellenic Statistical Authority; Directorate General of Statistics; Population and Migration Statistics Section.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2000","100","2000","","","","","Health Situation in the Americas: Basic Indicators 2002. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Special Program for Health Analysis; 2002.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2003","100","2003","","","","","Health Situation in the Americas: Basic Indicators 2005. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Area of Health Analysis and Information Systems (AIS); 2005.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2005","100","2005","","","","","Health Situation in the Americas: Basic Indicators 2007. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Health Analysis and Statistics Unit (HA); 2007.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2007","98.8","2007","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2009","100","2009","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2011","100","2011","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2012","99","2012","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2013","99","2013","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2014","99","2014","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2015","99","2015","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2016","99.3","2016","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2017","100","2017","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2018","100","2018","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2019","100","2019","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","308","Grenada","2020","100","2020","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2000","41.4","2000","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2001","41.4","2001","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2002","41.4","2002","","","","","Encuesta Nacional de Salud Materno Infantil (ENSMI) 2002. Ciudad de Guatemala: Ministerio de Salud Pública y Asistencia Social (MSPAS) [Guatemala], Instituto Nacional de Estadística (INE) [Guatemala], Centros de Control y Prevención de Enfermedades (CDC); 2003 (in Spanish).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2007","31.4","2007","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2009","51.5","2008 - 2009","","","","","Encuesta Nacional de Salud Materno Infantil (ENSMI) 2008-2009. Ciudad de Guatemala: Ministerio de Salud Pública y Asistencia Social (MSPAS) [Guatemala], Instituto Nacional de Estadística (INE) [Guatemala], Centros de Control y Prevención de Enfermedades (CDC); 2010 (in Spanish).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2010","52.3","2010","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2012","58.7","2012","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2013","62.8","2013","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2014","67","2014","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2015","65.5","2014 - 2015","","","","","Encuesta Nacional de Salud Materno Infantil (ENSMI) 2014-2015. Informe Final. Ciudad de Guatemala: Ministerio de Salud Pública y Asistencia Social (MSPAS) [Guatemala], Instituto Nacional de Estadística (INE) [Guatemala], ICF International; 2015 (in Spanish).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2016","69.8","2016","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","320","Guatemala","2017","69.6","2017","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2003","48.7","2003","","","","","UNICEF. Multiple Indicator Cluster Survey Guinea 2003. Reanalyzed by UNICEF HQ; June 2005.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2005","38","2005","","","","","Direction Nationale de la Statistique (DNS) [Guinée], ORC Macro. Enquête Démographique et de Santé, Guinée 2005. Calverton, Maryland, USA: DNS, ORC Macro; 2006 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2008","46.1","2007 - 2008","","","","","Institut National de la Statistique (INS) (Guinée): Enquête Nationale sur l’Etat Nutritionnel et le Suivi des Principaux Indicateurs de Survie de l’Enfant (ENENSE), Conakry 2008","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2012","45.3","2012","","","","","Guinée. Enquête Démographique et de Santé et à Indicateurs Multiples (EDS-MICS 2012). Calverton, Maryland: Institut National de la Statistique [Guinée], MEASURE DHS, ICF International; 2013 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2016","62.7","2016","","","","","Institut National de la Statistique [Guinée], Fonds des Nations Unies pour l'Enfance (UNICEF), USAID, le Fonds mondial [the Global Fund], Fonds des Nations Unies pour la Population (FNUAP/UNFPA), Programme des Nations Unies pour le développement (PNUD/UNDP). Enquête par grappes à indicateurs multiples (MICS 2016), Rapport final. Conakry: Institut National de la Statistique [Guinée]; 2017 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","324","Guinea","2018","55.3","2018","","","","","Enquête Démographique et de Santé en Guinée 2018. Conakry, Rockville, Maryland: Institut National de la Statistique (INS), ICF; 2018 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2000","82.9","2000","","","","","Guyana Multiple Indicator Cluster Survey 2000. Georgetown: Bureau of Statistics [Guyana], United Nations Children's Fund (UNICEF); 2001.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2001","93.8","2001","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2004","95.9","2004","","","","","Publications: Statistical Bulletin Second Quarter 2010 [website]. Georgetown: Bureau of Statistics [Guyana]; 2010 (http://www.statisticsguyana.gov.gy/pubs.html, accessed 16 June 2011).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2005","96.7","2005","","","","","Publications: Statistical Bulletin Second Quarter 2010 [website]. Georgetown: Bureau of Statistics [Guyana]; 2010 (http://www.statisticsguyana.gov.gy/pubs.html, accessed 16 June 2011).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2006","96.6","2006","","","","","Publications: Statistical Bulletin Second Quarter 2010 [website]. Georgetown: Bureau of Statistics [Guyana]; 2010 (http://www.statisticsguyana.gov.gy/pubs.html, accessed 16 June 2011).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2007","80.9","2006 - 2007","","","","","Bureau of Statistics, United Nations Children's Fund (UNICEF). Guyana Multiple Indicator Cluster Survey 2006, Final Report. Georgetown, Guyana: Bureau of Statistics, UNICEF; 2008.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2008","96","2008","","","","","Publications: Statistical Bulletin Second Quarter 2010 [website]. Georgetown: Bureau of Statistics [Guyana]; 2010 (http://www.statisticsguyana.gov.gy/pubs.html, accessed 16 June 2011).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2009","87.4","2009","","","","","Ministry of Health (MOH), Bureau of Statistics (BOS), ICF Macro. Guyana Demographic and Health Survey 2009. Georgetown, Guyana: MOH, BOS, ICF Macro; 2010.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2012","97.3","2012","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2013","98.3","2013","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2014","85.7","2014","","","","","Bureau of Statistics, Ministry of Health, United Nations Children's Fund (UNICEF). Guyana Multiple Indicator Cluster Survey 2014. Georgetown, Guyana: Bureau of Statistics, Ministry of Health, UNICEF; 2015.
","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2015","95.8","2015","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2016","94.3","2016","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2017","96.7","2017","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2018","95.1","2018","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2019","95","2019","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","328","Guyana","2020","97.6","2019 - 2020","","","","","Government of Guyana and UNICEF. 2021. Guyana Multiple Indicator Cluster Survey 2019-2020, Survey Findings
Report. Georgetown, Guyana: UNICEF

has context menu","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2000","23.8","2000","","","","","Cayemittes M, Placide MF, Barrère B, Mariko S, Sévère B (Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, ORC Macro). Enquête Mortalité, Morbidité et Utilisation des Services, Haïti 2000. Calverton, Maryland, USA: Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, ORC Macro; 2001 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2005","26.1","2005","","","","","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2006","26.1","2005 - 2006","","","","","Cayemittes M, Placide MF, Mariko S, Barrère B, Sévère B, Alexandre C (Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, Macro International Inc.). Enquête Mortalité, Morbidité et Utilisation des Services, Haïti, 2005-2006. Calverton, Maryland, USA: Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, Macro International Inc.; 2007 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2012","37.3","2012","","","","","Cayemittes M, Busangu MF, de Dieu Bizimana J, Barrère B, Sévère B, Cayemittes V, Charles E (MSPP, IHE, ICF International). Enquête Mortalité, Morbidité et Utilisation des Services, Haïti, 2012. Calverton, Maryland, USA : MSPP, IHE, ICF International; 2013 (in French).
","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2013","48.6","2013","","","","","Rapport Statistique 2013. République d'Haïti, Ministère de la Santé Publique et de la Population, Unité d'Études et de Programmation; 2014 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","332","Haiti","2017","41.6","2016 - 2017","","","","","Enquête Mortalité, Morbidité et Utilisation des Services (EMMUS-VI 2016-2017). Pétion-Ville, Haïti, Rockville, Maryland, USA: Institut Haïtien de l’Enfance (IHE), ICF;  2018 (in French).","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","340","Honduras","2001","55.7","2001","","","","","Encuesta Nacional de Epidemiología y Salud Familiar (ENESF-2001) y de la Encuesta Nacional de Salud Masculina (ENSM-2001). Informe Final. Honduras: Secretaría de Salud de Honduras (SS), la Asociación Hondureña de Planificación de Familia (ASHONPLAFA), Agencia de los Estados Unidos para el Desarrollo Internacional (USAID); 2002 (in Spanish).","","","C","","G","PERCENT"
