Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Population Group],[Reporting Type],[Sex],[Type of occupation],[Units]
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","398","Kazakhstan","2022","0.97","2022","","","","","Data provided by the Department for Ensuring the Activities of Courts under the Supreme Court of the Republic of Kazakhstan.","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","404","Kenya","2019","0.89","2019","","","","","Judiciary; 2 19 KPH Census","","Higher-Level Courts include Court of Appeal, High Courts, Employment & Labour Court and Environment & Land Court. The Personnel at Lower-Level Courts include Magistrates and Kadhis. Working age in Kenya is 18 to 69 for Judges and 18-59 for the other cadres.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","404","Kenya","2019","1","2019","","","","","Judiciary; 2 19 KPH Census","","Higher-Level Courts include Court of Appeal, High Courts, Employment & Labour Court and Environment & Land Court. The Personnel at Lower-Level Courts include Magistrates and Kadhis. Working age in Kenya is 18 to 69 for Judges and 18-59 for the other cadres.","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","426","Lesotho","2022","0.8","2022","","","","","Ministry of Justice and Law Lesotho","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","426","Lesotho","2022","0.57","2022","","","","","Ministry of Justice and Law Lesotho","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","426","Lesotho","2022","1.01","2022","","","","","Ministry of Justice and Law Lesotho","","POP_A = ""Unspecified"".","ALLAGE","_T","C","POP_A","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","426","Lesotho","2022","1.12","2022","","","","","Ministry of Justice and Law Lesotho","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","426","Lesotho","2022","1.01","2022","","","","","Ministry of Justice and Law Lesotho","","POP_A = ""Unspecified"".","ALLAGE","_T","C","POP_A","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2020","1.54","2020","","","","","Central Statistical Bureau of Latvia","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2020","1.86","2020","","","","","Central Statistical Bureau of Latvia","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2021","1.62","2021","","","","","Court Administration, Constitutional court and Supreme Court","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2021","0.12","2021","","","","","Court Administration, Constitutional court and Supreme Court","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2021","1.53","2021","","","","","Court Administration, Constitutional court and Supreme Court","","Please note that in the tables age group is 35 and below and not 45 and below, how it is in metadata. Please note that column 35 and below actually indicates persons 45 below as it was in methodological guidelines.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","428","Latvia","2021","1.86","2021","","","","","Court Administration, Constitutional court and Supreme Court","","Please note that in the tables age group is 35 and below and not 45 and below, how it is in metadata. Please note that column 35 and below actually indicates persons 45 below as it was in methodological guidelines.","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","438","Liechtenstein","2020","0.82","2020","","","","","https://www.gerichte.li/  for Supreme Court (OGH), Court of Justice, Court of Appeal: http://www.staatskalender.li/gerichte-des-oeffentlichen-rechts  for Constitutional Court, Administrative Court","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2020","0.92","2020","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2020","1","2020","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2021","0.37","2021","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2021","0.97","2021","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2021","1.21","2021","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","440","Lithuania","2021","1.25","2021","","","","","Register of Judges for data on judges, Register of the Civil servants for data on registrars.","","In Lithuania both – the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania – exist, therefore in the fields “Constitutional / Supreme courts” aggregated data is provided, i.e., data encompassing the Constitutional Court of the Republic of Lithuania and the Supreme Court of Lithuania","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","442","Luxembourg","2016","1.35","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","442","Luxembourg","2018","1.31","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","442","Luxembourg","2020","1.32","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","470","Malta","2020","0.57","2020","","","","","National Statistical Office of Malta","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","470","Malta","2021","0.08","2021","","","","","National Statistical Office of Malta","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","470","Malta","2021","0.84","2021","","","","","National Statistical Office of Malta","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","484","Mexico","2019","0.37","2019","","","","","National level: Censo Nacional de Impartición de Justicia Federal 2 2: https://www.inegi.org.mx/programas/cnijf/2 2 /; Sub-national level: Censo Nacional de Impartición de Justicia Estatal 2 2: https://www.inegi.org.mx/programas/cnije/2 2 /","","It is not possible to disaggregate by age ranges from 55 to 64 and 65 and over; Therefore, it is reported the available age ranges, which are 55 to 59 years old and 60 years and older. There is no information by age range for Secretaries in federal Courts at any level. For additional details provided by the country, please contact sdg16indicators@undp.org.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","484","Mexico","2020","0.11","2020","","","","","Censo Nacional de Impartición de Justicia Federal 2021: https://www.inegi.org.mx/programas/cnijf/2021/; Censo Nacional de Impartición de Justicia Estatal 2021: https://www.inegi.org.mx/programas/cnije/2021/","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","484","Mexico","2020","0.52","2020","","","","","Censo Nacional de Impartición de Justicia Federal 2021: https://www.inegi.org.mx/programas/cnijf/2021/; Censo Nacional de Impartición de Justicia Estatal 2021: https://www.inegi.org.mx/programas/cnije/2021/","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","484","Mexico","2020","1.3","2020","","","","","Censo Nacional de Impartición de Justicia Federal 2021: https://www.inegi.org.mx/programas/cnijf/2021/; Censo Nacional de Impartición de Justicia Estatal 2021: https://www.inegi.org.mx/programas/cnije/2021/","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","492","Monaco","2016","1.33","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","492","Monaco","2018","1.67","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","492","Monaco","2020","2","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2019","1.4","2019","","","","","Court Administration Agency, Ministry of Justice","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2019","0.89","2019","","","","","Court Administration Agency, Ministry of Justice","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2021","0.05","2021","","","","","Court Administration Agency, Ministry of Justice","","","ALLAGE","PD","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2021","2.05","2021","","","","","Court Administration Agency, Ministry of Justice","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2021","0.7","2021","","","","","Court Administration Agency, Ministry of Justice","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2021","0.84","2021","","","","","Court Administration Agency, Ministry of Justice","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","498","Republic of Moldova","2021","1.4","2021","","","","","Court Administration Agency, Ministry of Justice","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","499","Montenegro","2016","1.13","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","499","Montenegro","2018","1.16","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","499","Montenegro","2020","1.09","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","516","Namibia","2022","1.2","2022","","","","","Data was sourced from the High Court of Namibia as the custodian of this information.","","There is no disaggregated data available for population groups.","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","516","Namibia","2022","1.74","2022","","","","","Data was sourced from the High Court of Namibia as the custodian of this information.","","There is no disaggregated data available for population groups.","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","516","Namibia","2022","0.84","2022","","","","","Data was sourced from the High Court of Namibia as the custodian of this information.","","There is no disaggregated data available for population groups.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","528","Netherlands (Kingdom of the)","2016","0.91","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","528","Netherlands (Kingdom of the)","2018","1","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","528","Netherlands (Kingdom of the)","2020","1.08","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","566","Nigeria","2016","0.43","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","566","Nigeria","2017","0.64","2017","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","566","Nigeria","2018","0.58","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","591","Panama","2021","1.1","2021","","","","","Dirección Administrativa de Estadísticas Judiciales Órgano Judicial","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","591","Panama","2021","1.19","2021","","","","","Dirección Administrativa de Estadísticas Judiciales Órgano Judicial","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2018","1.08","2018","","","","","HR and Financial System: ZSRK (based on SAP)","","Data on supreme courts concerns only Supreme Court and Supreme Administrative Court. Data on Constitutional Court is yet to come from this institution.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2018","1.54","2018","","","","","HR and Financial System: ZSRK (based on SAP)","","Data on supreme courts concerns only Supreme Court and Supreme Administrative Court. Data on Constitutional Court is yet to come from this institution.","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","0.11","2020","","","","","HR units in courts","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","ALLAGE","PD","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","0.02","2020","","","","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","0.40","2020","","","","","HR units in courts","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","ALLAGE","PD","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","1.51","2020","","","","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","1.06","2020","","","","","HR units in courts","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","616","Poland","2020","1.52","2020","","","","","HR units in courts","","Integrated IT System of Accounting and Human Resources Management based on SAP; HR units in courts","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","620","Portugal","2016","0.82","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","620","Portugal","2018","0.88","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","620","Portugal","2020","0.96","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","642","Romania","2016","1.49","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","642","Romania","2018","1.48","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","642","Romania","2020","1.47","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2020","1.99","2020","","","","","Statistical Office of the Slovak Republic; Trexima","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2020","1.67","2020","","","","","Statistical Office of the Slovak Republic; Trexima","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2021","1.98","2021","","","","","Statistical Office of the Slovak Republic; Trexima","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2021","1.2","2021","","","","","Statistical Office of the Slovak Republic; Trexima","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2021","1.77","2021","","","","","Statistical Office of the Slovak Republic; Trexima","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","703","Slovakia","2021","1.06","2021","","","","","Statistical Office of the Slovak Republic; Trexima","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","705","Slovenia","2016","1.5","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","705","Slovenia","2018","1.52","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","705","Slovenia","2020","1.54","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","724","Spain","2022","1.1","2022","","","","","Comisión Nacional de Estadística Judicial (National Commission for Judiciary Statistics)","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","792","Türkiye","2016","0.65","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","792","Türkiye","2018","0.66","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","792","Türkiye","2020","0.7","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC_HGR","Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio)","804","Ukraine","2018","1.03","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
